Sample,2bRAD_sample_id,18s Code,Taxon,Total Length (mm),Inferred Age,Photo,genus,species,Gut contents?,Latitude,Longitude,Region,Current,Cruise,Station,Date,Time,Temp (oC),Fluoro (chl-a),Salinity (psu),Bottom depth (m),Tow depth (m),Tow Length (m),Net Area (m2),Tow Volume (m3),Zoop Biomass (ml),Zpl Density (ml/m3),Moon Phase %,risen or set
S281-043-TTD-T088,281-G105,,K. pelamis,3.9,1.155555556,T088,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T089,281-G106,,K. pelamis,3.6,0.488888889,T089,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T090,281-G107,,K. pelamis,4.4,2.266666667,T090,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T091,281-G108,,K. pelamis,3.4,0.044444444,T091,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T092,,,K. pelamis,3.5,0.266666667,T092,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T093,281-G109,,K. pelamis,5.3,4.266666667,T093,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T094,281-G110,,K. pelamis,3.5,0.266666667,T094,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T147,281-G143,,K. pelamis,3.8,0.933333333,T147,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTD-T148,,,K. pelamis,3,0,T148,Katsuwonus,pelamis,No,-5.632,-173.882,,,S281,S281-043-TTD,6-Aug-18,2245,29.4,10.51,35.6,2523,154,1500.967,1,1500.967,55,0.036643044,31,set
S281-043-TTS-T117,281-G123,,K. pelamis,3.9,1.155555556,T117,Katsuwonus,pelamis,No,-5.61,-173.885,,,S281,S281-043-TTS,6-Aug-18,2208,29.4,10.7,35.6,2129,33,2054.992,1,2054.992,125,0.060827487,31,set
S281-043-TTS-T118,281-G124,,K. pelamis,4.7,2.933333333,T118,Katsuwonus,pelamis,No,-5.61,-173.885,,,S281,S281-043-TTS,6-Aug-18,2208,29.4,10.7,35.6,2129,33,2054.992,1,2054.992,125,0.060827487,31,set
S281-043-TTS-T279,,,K. pelamis,3.8,0.933333333,T279,Katsuwonus,pelamis,No,-5.61,-173.885,,,S281,S281-043-TTS,6-Aug-18,2208,29.4,10.7,35.6,2129,33,2054.992,1,2054.992,125,0.060827487,31,set
S281-043-TTS-T280,,,K. pelamis,3.6,0.488888889,T280,Katsuwonus,pelamis,No,-5.61,-173.885,,,S281,S281-043-TTS,6-Aug-18,2208,29.4,10.7,35.6,2129,33,2054.992,1,2054.992,125,0.060827487,31,set
S281-043-TTS-T281,,,K. pelamis,4.6,2.711111111,T281,Katsuwonus,pelamis,No,-5.61,-173.885,,,S281,S281-043-TTS,6-Aug-18,2208,29.4,10.7,35.6,2129,33,2054.992,1,2054.992,125,0.060827487,31,set
S281-043-TTS-T282,281-G233,,K. pelamis,4.1,1.6,T282,Katsuwonus,pelamis,No,-5.61,-173.885,,,S281,S281-043-TTS,6-Aug-18,2208,29.4,10.7,35.6,2129,33,2054.992,1,2054.992,125,0.060827487,31,set
S281-043-TTS-T283,281-G234,,K. pelamis,3.9,1.155555556,T283,Katsuwonus,pelamis,No,-5.61,-173.885,,,S281,S281-043-TTS,6-Aug-18,2208,29.4,10.7,35.6,2129,33,2054.992,1,2054.992,125,0.060827487,31,set
S281-044-TTS-T134,281-G133,,Thunnus,4.2,2.945945946,T134,Thunnus,,No,-6.423,-173.538,,,S281,S281-044-TTS,7-Aug-18,1113,29.7,3.98,35.49,3400,42.8,1995.505,1,1995.505,35,0.01753942,21,risen
S281-044-TTS-T135,,,Thunnus,3,0,T135,Thunnus,,No,-6.423,-173.538,,,S281,S281-044-TTS,7-Aug-18,1113,29.7,3.98,35.49,3400,42.8,1995.505,1,1995.505,35,0.01753942,21,risen
S281-044-TTS-T136,,,Thunnus,3.4,0.783783784,T136,Thunnus,,No,-6.423,-173.538,,,S281,S281-044-TTS,7-Aug-18,1113,29.7,3.98,35.49,3400,42.8,1995.505,1,1995.505,35,0.01753942,21,risen
S281-044-TTS-T137,281-G134,,Thunnus,4,2.405405405,T137,Thunnus,,No,-6.423,-173.538,,,S281,S281-044-TTS,7-Aug-18,1113,29.7,3.98,35.49,3400,42.8,1995.505,1,1995.505,35,0.01753942,21,risen
S281-044-TTS-T138,281-G135,,Thunnus,4.7,4.297297297,T138,Thunnus,,No,-6.423,-173.538,,,S281,S281-044-TTS,7-Aug-18,1113,29.7,3.98,35.49,3400,42.8,1995.505,1,1995.505,35,0.01753942,21,risen
S281-044-TTS-T139,281-G136,,Thunnus,4.1,2.675675676,T139,Thunnus,,No,-6.423,-173.538,,,S281,S281-044-TTS,7-Aug-18,1113,29.7,3.98,35.49,3400,42.8,1995.505,1,1995.505,35,0.01753942,21,risen
S281-044-TTS-T266,281-G11,GC_131,Thunnus,6.1,8.081081081,T266,Thunnus,obesus,Yes,-6.423,-173.538,,,S281,S281-044-TTS,7-Aug-18,1113,29.7,3.98,35.49,3400,42.8,1995.505,1,1995.505,35,0.01753942,21,risen
S281-046-TTS-T119,281-G35,,Thunnus,4.96,5,T119,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T120,281-G36,,Thunnus,4.91,4.864864865,T120,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T121,281-G125,,Thunnus,3.9,2.135135135,T121,Thunnus,,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T122,281-G126,,Thunnus,4.1,2.675675676,T122,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T123,,,K. pelamis,3.2,0,T123,Katsuwonus,pelamis,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T124,,,K. pelamis,3.2,0,T124,Katsuwonus,pelamis,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T125,281-G127,,Thunnus,3.5,1.054054054,T125,Thunnus,,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T126,281-G128,,Thunnus,3,0,T126,Thunnus,,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T127,281-G129,,Thunnus,3.8,1.864864865,T127,Thunnus,,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T128,,,Thunnus,3.2,0.243243243,T128,Thunnus,,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T129,,,Thunnus,3.3,0.513513514,T129,Thunnus,,Yes,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T267,281-G228,GC_132,Thunnus,3.9,2.135135135,T267,Thunnus,,Yes,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T268,,,Thunnus,3,0,T268,Thunnus,,Yes,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T269,281-G49,,Thunnus,4.78,4.513513514,T269,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T270,281-G229,,Thunnus,4,2.405405405,T270,Thunnus,,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T271,281-G50,,Thunnus,4.35,3.351351351,T271,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T272,281-G51,,Thunnus,4.9,4.837837838,T272,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T273,281-G230,GC_133,Thunnus,4.6,4.027027027,T273,Thunnus,albacares,Yes,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T274,281-G52,,Thunnus,4.52,3.810810811,T274,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T275,281-G231,GC_134,Thunnus,4.6,4.027027027,T275,Thunnus,,Yes,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T276,281-G232,GC_135,Thunnus,4.5,3.756756757,T276,Thunnus,,Yes,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T277,281-G53,,Thunnus,4.33,3.297297297,T277,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-046-TTS-T278,281-G54,,Thunnus,4.66,4.189189189,T278,Thunnus,albacares,No,-9.612,-169.962,,,S281,S281-046-TTS,9-Aug-18,1112,29.4,2.97,35.22,4048,31,2193.325,1,2193.325,24,0.010942291,6,risen
S281-047-TTS-T116,,,Thunnus,3.5,1.054054054,T116,Thunnus,,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T195,281-G179,GC_115,Thunnus,4.4,3.486486486,T195,Thunnus,,Yes,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T196,281-G43,,Thunnus,4.48,3.702702703,T196,Thunnus,albacares,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T197,281-G44,,Thunnus,4.44,3.594594595,T197,Thunnus,albacares,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T198,281-G45,,Thunnus,4.36,3.378378378,T198,Thunnus,albacares,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T199,281-G180,,Thunnus,3.4,0.783783784,T199,Thunnus,,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T200,281-G46,,Thunnus,5.06,5.27027027,T200,Thunnus,albacares,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T201,281-G181,,Thunnus,3.7,1.594594595,T201,Thunnus,,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T202,281-G47,,Thunnus,4.38,3.432432432,T202,Thunnus,albacares,No,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T203,P1,,Thunnus,6.2,8.351351351,T203,Thunnus,albacares,Yes,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S281-047-TTS-T211,281-G48,,Thunnus,7.23,11.13513514,T211,Thunnus,albacares,,-11.523,-170.473,,,S281,S281-047-TTS,10-Aug-18,1116,29.1,2.73,35.1,5022,43.3,2040.628,1,2040.628,18,0.008820814,1,risen
S287-013-TTD-K2,287-G16,,K. pelamis,3.5,0.266666667,S287-013-TTD-K2,Katsuwonus,pelamis,,-4.122,-169.363,SEC,SEC,S287,S287-013-TTD,11-Jul-19,1104,29.8,6.12,35.34,4631,93.2,1564.22,1,1564.22,66,0.0422,72,set
S287-013-TTD-K3,287-G37,,K. pelamis,3.82,0.977777778,S287-013-TTD-K3,Katsuwonus,pelamis,,-4.122,-169.363,SEC,SEC,S287,S287-013-TTD,11-Jul-19,1104,29.8,6.12,35.34,4631,93.2,1564.22,1,1564.22,66,0.0422,72,set
S287-013-TTS-K1,287-G38,,K. pelamis,3.63,0.555555556,S287-013-TTS-K1,Katsuwonus,pelamis,,-4.138,-169.357,SEC,SEC,S287,S287-013-TTS,11-Jul-19,1134,29.9,5.25,35.34,4204,36.2,1089.066,1,1089.066,161,0.1478,72,set
S287-013-TTS-K2,287-G39,,K. pelamis,3.4,0.044444444,S287-013-TTS-K2,Katsuwonus,pelamis,,-4.138,-169.357,SEC,SEC,S287,S287-013-TTS,11-Jul-19,1134,29.9,5.25,35.34,4204,36.2,1089.066,1,1089.066,161,0.1478,72,set
S287-013-TTS-T1,287-G40,,Thunnus,4.7,4.297297297,S287-013-TTS-T1,Thunnus,,,-4.138,-169.357,SEC,SEC,S287,S287-013-TTS,11-Jul-19,1134,29.9,5.25,35.34,4204,36.2,1089.066,1,1089.066,161,0.1478,72,set
S287-014-TTD-K12,287-G41,,K. pelamis,4.23,1.888888889,S287-014-TTD-K12,Katsuwonus,pelamis,,-3.27,-169.49,SEC,SEC,S287,S287-014-TTD,11-Jul-19,2254,29.7,11.29,35.27,5363,112.4,1792.638,1,1792.638,102,0.0569,76,risen
S287-014-TTD-K13,287-G42,,K. pelamis,4.42,2.311111111,S287-014-TTD-K13,Katsuwonus,pelamis,,-3.27,-169.49,SEC,SEC,S287,S287-014-TTD,11-Jul-19,2254,29.7,11.29,35.27,5363,112.4,1792.638,1,1792.638,102,0.0569,76,risen
S287-014-TTD-K14,287-G43,,K. pelamis,4.79,3.133333333,S287-014-TTD-K14,Katsuwonus,pelamis,,-3.27,-169.49,SEC,SEC,S287,S287-014-TTD,11-Jul-19,2254,29.7,11.29,35.27,5363,112.4,1792.638,1,1792.638,102,0.0569,76,risen
S287-015-TTD-K1,287-G44,GC_173,K. pelamis,4.94,3.466666667,S287-015-TTD-K1,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K10,287-G48,,K. pelamis,N/A,N/A,S287-015-TTD-K10,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K11,,,K. pelamis,N/A,N/A,S287-015-TTD-K11,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K12,,,K. pelamis,N/A,N/A,S287-015-TTD-K12,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K4,287-G2,GC_174,K. pelamis,4.58,2.666666667,S287-015-TTD-K4,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K6,287-G45,,K. pelamis,5.01,3.622222222,S287-015-TTD-K6,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K7,287-G4,GC_175,K. pelamis,4.89,3.355555556,S287-015-TTD-K7,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K8,287-G46,,K. pelamis,N/A,N/A,S287-015-TTD-K8,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTD-K9,287-G47,,K. pelamis,N/A,N/A,S287-015-TTD-K9,Katsuwonus,pelamis,,-2.438,-169.68,SEC,SEC,S287,S287-015-TTD,12-Jul-19,1040,29.7,4.64,35.39,5323,75,1526.492,1,1526.492,44,0.0288,81,set
S287-015-TTS-K1,287-G18,,K. pelamis,5.44,4.577777778,S287-015-TTS-K1,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K12,287-G52,,K. pelamis,4.4,2.266666667,S287-015-TTS-K12,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K2,287-G19,GC_185,K. pelamis,4.64,2.8,S287-015-TTS-K2,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K3,287-G20,,K. pelamis,4.76,3.066666667,S287-015-TTS-K3,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K4,287-G49,,K. pelamis,4.65,2.822222222,S287-015-TTS-K4,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K5,287-G50,GC_186,K. pelamis,4.45,2.377777778,S287-015-TTS-K5,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K6,287-G23,,K. pelamis,4.27,1.977777778,S287-015-TTS-K6,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K7,287-G51,,K. pelamis,4.33,2.111111111,S287-015-TTS-K7,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-K8,287-G26,GC_187,K. pelamis,4.34,2.133333333,S287-015-TTS-K8,Katsuwonus,pelamis,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-015-TTS-T1,287-G24,,Thunnus,4.22,3,S287-015-TTS-T1,Thunnus,albacares,,-2.462,-169.68,SEC,SEC,S287,S287-015-TTS,12-Jul-19,1114,29.5,4.67,35.35,5323,34,878.243,1,878.243,123,0.1401,81,set
S287-016-TTD-K1,287-G5,GC_176,K. pelamis,5.22,4.088888889,S287-016-TTD-K1,Katsuwonus,pelamis,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-K2,287-G6,GC_177,K. pelamis,5.19,4.022222222,S287-016-TTD-K2,Katsuwonus,pelamis,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-K3,287-G7,GC_178,K. pelamis,5.59,4.911111111,S287-016-TTD-K3,Katsuwonus,pelamis,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-K4,287-G8,GC_179,K. pelamis,5.62,4.977777778,S287-016-TTD-K4,Katsuwonus,pelamis,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-K5,287-G9,GC_180,K. pelamis,5.92,5.644444444,S287-016-TTD-K5,Katsuwonus,pelamis,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-K6,287-G10,GC_181,K. pelamis,5.78,5.333333333,S287-016-TTD-K6,Katsuwonus,pelamis,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-K7,287-G11,GC_182,K. pelamis,5.66,5.066666667,S287-016-TTD-K7,Katsuwonus,pelamis,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-U1,287-G53,GC_199,Thunnus,N/A,N/A,S287-016-TTD-U1,Thunnus,albacares,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-U2,287-G54,,Thunnus,N/A,N/A,S287-016-TTD-U2,Thunnus,,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-U3,287-G55,,Thunnus,N/A,N/A,S287-016-TTD-U3,Thunnus,,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-U4,287-G56,,Thunnus,N/A,N/A,S287-016-TTD-U4,Thunnus,,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-U5,287-G57,,Thunnus,N/A,N/A,S287-016-TTD-U5,Thunnus,,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-U6,287-G58,,Thunnus,N/A,N/A,S287-016-TTD-U6,Thunnus,,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTD-U7,,,Thunnus,N/A,N/A,S287-016-TTD-U7,Thunnus,,,-1.398,-169.218,SEC,SEC,S287,S287-016-TTD,12-Jul-19,2251,29.9,9.91,35.26,4940,104,531.33,1,531.33,88,-0.1656,81,risen
S287-016-TTS-K1,287-G33,GC_189,K. pelamis,5.84,5.466666667,S287-016-TTS-K1,Katsuwonus,pelamis,,-1.418,-169.227,SEC,SEC,S287,S287-016-TTS,12-Jul-19,2325,29.9,10.28,35.27,4940,22,2777.067,1,2777.067,196,0.0706,81,risen
S287-016-TTS-K2,287-G34,GC_190,K. pelamis,5.7,5.155555556,S287-016-TTS-K2,Katsuwonus,pelamis,,-1.418,-169.227,SEC,SEC,S287,S287-016-TTS,12-Jul-19,2325,29.9,10.28,35.27,4940,22,2777.067,1,2777.067,196,0.0706,81,risen
S287-016-TTS-K3,287-G59,GC_191,K. pelamis,4.76,3.066666667,S287-016-TTS-K3,Katsuwonus,pelamis,,-1.418,-169.227,SEC,SEC,S287,S287-016-TTS,12-Jul-19,2325,29.9,10.28,35.27,4940,22,2777.067,1,2777.067,196,0.0706,81,risen
S287-016-TTS-T1,287-G36,GC_192,Thunnus,4.97,5.027027027,S287-016-TTS-T1,Thunnus,albacares,,-1.418,-169.227,SEC,SEC,S287,S287-016-TTS,12-Jul-19,2325,29.9,10.28,35.27,4940,22,2777.067,1,2777.067,196,0.0706,81,risen
S287-016-TTS-T1-2,,,K. pelamis,5.29,4.244444444,,Katsuwonus,pelamis ,No,-1.418,-169.227,SEC,SEC,S287,S287-016-TTS,12-Jul-19,2325,29.9,10.28,35.27,4940,22,2777.067,1,2777.067,196,0.0706,81,risen
S287-016-TTS-T2,,GC_203,Thunnus,5.35,6.054054054,,Thunnus,,Yes,-1.418,-169.227,SEC,SEC,S287,S287-016-TTS,12-Jul-19,2325,29.9,10.28,35.27,4940,22,2777.067,1,2777.067,196,0.0706,81,risen
